pathway,pval,padj,log2err,ES,NES,size,leadingEdge
PID_LYSOPHOSPHOLIPID_PATHWAY,0.788187372708758,0.977065904917364,0.0247086313801197,-0.527274275643257,-0.880881840041334,21,GNAZ|GNG2|ARHGEF1|JUN|LPAR1|GNAI3|ADCY1
PLASARI_NFIC_TARGETS_BASAL_DN,0.79062159214831,0.977065904917364,0.0281514818960232,-0.544347230238913,-0.852222091702037,10,PIK3AP1|FLI1
PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP,0.787971457696228,0.977065904917364,0.0247790185105207,-0.524120514055845,-0.87354073247548,20,DCTN2|PIM1|ARID4A|TUBA1A|CRX
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.792207792207792,0.977065904917364,0.0233667307764121,-0.539737430853437,-0.941193034428171,104,KCNJ10|KIF17|CHRNA1|TUBB4A|GNG2|PRKAR1A|GRIP2|GNG12|GNG7|PLCB1|PRKAA2|PRKAR2B|HTR3C|CHRNB4|CAMK2A|CHRNG|GNAI3|TUBA1A|TUBA1C|CHRNA2|ADCY1|GRIK5|KCNJ9|GNAL|GRIK1|ADCY2|CAMK2B
VANASSE_BCL2_TARGETS_DN,0.791836734693878,0.977065904917364,0.024567800621605,-0.520517164455553,-0.863305614615862,19,MPO|CARMIL1|MAP4K4|CR2
WHITFIELD_CELL_CYCLE_G2_M,0.789579158316633,0.977065904917364,0.0237208606775806,-0.536754697609197,-0.919434146662079,43,RCAN1|CDKN2D|TFF3|RBM8A|TSN|BUB1|PCF11|HSPA8|NUF2|FRZB|DEPDC1|OIT3|AKIRIN2
WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX,0.787027027027027,0.977065904917364,0.0279402790995263,-0.541454881317358,-0.855366791437505,11,PPARD|PTGS1
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3,0.792585170340681,0.977065904917364,0.0235084845013289,-0.534693632831896,-0.916466836972084,42,SPINK5|CASP14|JUN|DKK3|BCL11B|PERP|KLK13|ADAMTS20|FOSB
WP_PREIMPLANTATION_EMBRYO,0.792338709677419,0.977065904917364,0.0238622865877092,-0.5306283896917,-0.899839446989201,31,MACROH2A2|NANOG|DPPA3|DLX2|FOSB|IRF4|TPRX1|CELF3
WP_SOMATIC_SEX_DETERMINATION,0.788440567066521,0.977065904917364,0.0282923737721474,-0.545814593953532,-0.854519374951942,10,DHH
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,0.793103448275862,0.977065904917364,0.0241447930798382,-0.526448895458038,-0.883743871794862,23,TPM4|ACTN4|TNNI1
BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING,0.795,0.977327770212646,0.0232248320654428,-0.538994393930854,-0.935199999744246,72,GH2|CHRNA1|TUBB4A|CLTA|TKTL1|CRY2|ITSN1|BBS9|BTN2A1|NCOA1|HOXA9|SIRT5|ZNF780B|CCT5|RUNX1|TM4SF1|TMEM8B|ZNF84|HOXA10|FOXN3|SLC14A1|ADCY1
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP,0.797,0.977327770212646,0.0230827802358481,-0.531938982535381,-0.920710619854037,64,HABP4|SLC6A12|IRX3|FAM8A1|UBXN10|DYNC1I1|SLC17A1|AXIN2|ADRB2|BOK|SLC22A11|FAM3B|TMEM64|KCNJ8
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP,0.8,0.977327770212646,0.0240035948793451,-0.517477377538677,-0.858263965095391,19,PDZD2|ATP1A2|DKK3|FTH1
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP,0.799395161290323,0.977327770212646,0.0233667307764121,-0.521921694760714,-0.883813413603152,26,SGK1|SPATS2L|PRKAR2B|PAX5|KCNN3
GROSS_HYPOXIA_VIA_ELK3_ONLY_DN,0.79769392033543,0.977327770212646,0.0256225253207008,-0.53466718554773,-0.864286402651707,14,BRD3|KCP
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN,0.798387096774194,0.977327770212646,0.0234376252595191,-0.522092588847911,-0.884102802774144,26,MPO|VPREB1|DNTT|HGF|G0S2|NRXN2|IL6R
HELLEBREKERS_SILENCED_DURING_TUMOR_ANGIOGENESIS,0.796576032225579,0.977327770212646,0.0235084845013289,-0.527705261419313,-0.898840330094008,34,FILIP1|TACSTD2|QSOX1|DKK3|CDKN1A|UCP2|FTH1|TSPAN2|ADA
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP,0.796370967741936,0.977327770212646,0.0235793094960052,-0.527897336216794,-0.895208127413584,31,SGK1|TYR|SH2D1A|TIMP2|MCAM|CGA
KEGG_PURINE_METABOLISM,0.79839518555667,0.977327770212646,0.0231538258045259,-0.526583369375323,-0.901536862501832,39,GUCY2D|URAD|POLR2K|POLD2|ENTPD3|ITPA|ADA|ADCY1
MULLIGHAN_NPM1_SIGNATURE_3_DN,0.7997997997998,0.977327770212646,0.0229405670056901,-0.529826402156987,-0.90930579373216,48,MRC1|DEFA4|RYR1|SOCS3|LRRN2|KATNB1|LTBP4|DGKD|HGF|NFYC|LAMP5|PDX1|RETREG1
OUILLETTE_CLL_13Q14_DELETION_UP,0.8,0.977327770212646,0.0240035948793451,-0.522565674003447,-0.864774711359728,18,ZIK1|CLPB|ZNF548|ZNF546
PID_ATF2_PATHWAY,0.797959183673469,0.977327770212646,0.0241447930798382,-0.518303111212668,-0.859633488649296,19,HRK|NOS2|SOCS3|JUN|SELE|INS|POU2F1
PID_BETA_CATENIN_NUC_PATHWAY,0.800200803212851,0.977327770212646,0.0230827802358481,-0.527299772079686,-0.899975603484707,35,JUN|AXIN2|TLE4|XPO1|TLE1
PID_EPHB_FWD_PATHWAY,0.798255179934569,0.977327770212646,0.0276588991389961,-0.541525676927278,-0.847804708951627,10,ITSN1|EFNB3|MAP4K4|GRB2
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,0.798,0.977327770212646,0.0230116943194552,-0.531612911920648,-0.919052256265507,58,PTH|GNG2|WNT8B|GNG12|GNG7|GLP1R|GIPR|RAMP1|PTCH2|DHH|CRHR2|CALCB
REACTOME_DAP12_INTERACTIONS,0.793836344314559,0.977327770212646,0.0266052822097738,-0.531303841261565,-0.849292316044498,12,NCR2|GRB2|SIRPB1|LCP2|FYN
REACTOME_NUCLEOTIDE_CATABOLISM,0.798255179934569,0.977327770212646,0.0276588991389961,-0.541894170544824,-0.848381617189749,10,ENTPD3|ITPA
RICKMAN_HEAD_AND_NECK_CANCER_A,0.796,0.977327770212646,0.0231538258045259,-0.53343725282418,-0.924738475837677,66,FRAS1|ANKRD6|SELE|DLX2|SPIB|FDCSP|CRABP1|EDAR|FRZB|ZNF483|TSPAN2|SYT13
SANSOM_APC_TARGETS_UP,0.795180722891566,0.977327770212646,0.0234376252595191,-0.53006702649986,-0.904698650219526,35,RGCC|QSER1|AXIN2|CTPS1|TNNI1|DYRK3|CHRNB4
STOSSI_RESPONSE_TO_ESTRADIOL,0.797268907563025,0.977327770212646,0.0257629629837414,-0.528904792925836,-0.8525937164284,13,SELENOP|NRIP1|TCN1|CD34|RASGRF1|PTGS2
SWEET_KRAS_TARGETS_UP,0.799395161290323,0.977327770212646,0.0233667307764121,-0.528284491073091,-0.898254168951881,33,SGK1|JUN|DKK3|LAMP2|JAK1|SNAI1|ACVR1B|TGFBI
WP_CIRCADIAN_RHYTHM_GENES,0.797,0.977327770212646,0.0230827802358481,-0.538243098059367,-0.934182168658308,73,CRY2|NOS2|ID4|JUN|PROK1|CAVIN3|MTNR1B|PRKAA2|AANAT|BTBD9|LGR4|NRIP1|ADA|TPH2|ADCY1|CRX
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN,0.80188679245283,0.977485612029523,0.0253415500976615,-0.532285743860224,-0.860436815983862,14,PLPP3|SYNM
FOROUTAN_PRODRANK_TGFB_EMT_UP,0.802197802197802,0.977485612029523,0.0226556224333514,-0.536211621542177,-0.933022434493062,88,MYO10|EML1|TFPI2|TPM4|JUN|JARID2|TIMP2|THBS1|SPHK1|ABCA1|DOCK4|LOX|SLCO2A1|TGFBI|MAGED2|TUBA1A
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP,0.802,0.977485612029523,0.0227269260340067,-0.531357011407575,-0.919467709868797,63,SPAG17|HSPBP1|PIGP|RPS12|TIMM8B|CDKN1A|PERP|DDIT4L|DYRK3|SYNM|KMT2E|IMMP1L|CCNC|RAP2B|MFAP3|FAM114A2|CPNE2|WIPI1
REACTOME_REGULATED_NECROSIS,0.802289281997919,0.977485612029523,0.024919740580511,-0.52709797697505,-0.857816563121619,15,TNFRSF10B|MLKL|CHMP4B
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.802521008403361,0.977485612029523,0.025411808387565,-0.526242363802569,-0.848301884757948,13,GRIP2|CAMK2A|CAMK2B
ROVERSI_GLIOMA_LOH_REGIONS,0.801248699271592,0.977485612029523,0.0249900772245545,-0.527405668796275,-0.858317310899288,15,MYLIP|ATXN1
WP_G_PROTEIN_SIGNALING_PATHWAYS,0.802010050251256,0.977485612029523,0.0230116943194552,-0.526424955111331,-0.899795487211254,38,GNAZ|ARHGEF1|PRKAR1A|GNG12|GNG7|PRKAR2B|GNAI3|ADCY1|GNAL|ADCY2
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS,0.804020100502513,0.978929736401305,0.0228693972350018,-0.530993152320345,-0.906605775219071,37,MPO|RGCC|RUNX1|MYL10|CBR1|PTPRF|RCN1|HDC
BAUS_TFF2_TARGETS_UP,0.804798255179935,0.978977803738318,0.027237219988033,-0.539415621581962,-0.844501237049688,10,TFF3|APOA4|ADA
BROWNE_HCMV_INFECTION_14HR_DN,0.805,0.978977803738318,0.0225128737259091,-0.534216029398528,-0.926909140767367,72,MYO10|SLC6A15|ZNRF4|NDC80|UNC93A|THBS1|PLPP3|NIPBL|LPAR1|BCKDHB|AGGF1|TRIO|BLVRB|PARP4|CMAHP|DTNA|ADA|FOXF2|G0S2
WP_CHEMOKINE_SIGNALING_PATHWAY,0.804804804804805,0.978977803738318,0.0225842720346634,-0.527669003535412,-0.906604098768135,49,GRK1|GNG2|CCL27|GNG12|GNG7|BRAF|PLCB1|ITK|GRB2|CCL24|GNAI3
RAMALHO_STEMNESS_DN,0.806288032454361,0.980162524466707,0.0232248320654428,-0.51937316086279,-0.874111362467385,24,RBMX|PACSIN1|ACVRL1|HDC|SIRPA|CD53|ABR
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II,0.807192807192807,0.980880598001221,0.0222983800506052,-0.532217589857621,-0.924867628654391,78,CYP2W1|GSTA4|CYP2A6|CYP39A1|CYP2C9|CYP2J2|HS2ST1|KCNAB1|NAT9|INMT|SULT1C2|CYP2U1|UGT1A7|CYP7A1|GSTP1|GSTM4|GSTM5|CYP4Z1
CARRILLOREIXACH_MRS3_VS_LOWER_RISK_HEPATOBLASTOMA_UP,0.808553971486762,0.981591891022304,0.0232958000490367,-0.519892649372531,-0.868549851108398,21,ATP7B|SULT1C2|PTPRF|SNHG16|SLC29A4
LAIHO_COLORECTAL_CANCER_SERRATED_DN,0.810250817884406,0.981591891022304,0.0268860833830403,-0.535354310364904,-0.838142907387691,10,ATP7B|KATNB1|GFOD1|ACVR1B|ELMO2|STX3
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON,0.81029263370333,0.981591891022304,0.0226556224333514,-0.51464792557575,-0.870697445338868,25,TPSG1|HBA1|HBQ1|WDR24|HBZ
RADMACHER_AML_PROGNOSIS,0.808467741935484,0.981591891022304,0.0227269260340067,-0.525256611794167,-0.893105796755961,33,FARP1|HOXA4|TACSTD2|UGGT2|PBX3|SFTPB|HOXA10
RIZ_ERYTHROID_DIFFERENTIATION_6HR,0.810204081632653,0.981591891022304,0.0232958000490367,-0.514632325471893,-0.853545293760704,19,ELF5|BNC1
WP_KALLMANN_SYNDROME,0.809224318658281,0.981591891022304,0.0248493879589072,-0.527511820945525,-0.852719797296329,14,GRB2|OLIG2
WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,0.809619238476954,0.981591891022304,0.0222983800506052,-0.523992030120465,-0.897877307006626,40,MACROH2A2|CSNK2A1|JUN|AXIN2|CER1|CSNK1A1|SFRP2|NLK
WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA,0.810250817884406,0.981591891022304,0.0268860833830403,-0.535222612331165,-0.837936722865109,10,PLCB1
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN,0.811359026369168,0.982502613164371,0.0228693972350018,-0.516181439293424,-0.866508007986078,23,PRR15|PACSIN1|SPEF1|ELN|RADIL
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2,0.811811811811812,0.982669879181507,0.0220834140571177,-0.529258415386176,-0.911627876492836,53,CYP39A1|QSER1|APP|HID1|MYO9B|MAP4K4|NUF2|CYSTM1|MCAM
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4,0.812625250501002,0.983273404616284,0.0220834140571177,-0.527890745516222,-0.908443248588962,52,MAP1LC3C|GON4L|SMARCD3|UNC13B|FTH1|LPCAT1|ALDH5A1|DPY19L1|NDNF|CITED2|KLHL20|SFTPB|FBP1|CHAT|FGF4|SFTPA2|CEACAM8|IL6R
CERVERA_SDHB_TARGETS_1_DN,0.813141683778234,0.983517226351443,0.0234376252595191,-0.520037305087835,-0.856816931277025,17,AFP|MEP1A|PWWP3B|HMGCS2
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN,0.815135135135135,0.98364259158695,0.0261139619405561,-0.5311826628757,-0.839139189041515,11,UBE2S
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN,0.815075376884422,0.98364259158695,0.0220834140571177,-0.523174421494681,-0.893208676587182,36,EFCAB12|USH1C|EPS8L3|CRIP3|TM4SF20|ELN|SLC29A4|MCF2L|TERT
LANDIS_ERBB2_BREAST_TUMORS_65_DN,0.814612868047983,0.98364259158695,0.0266052822097738,-0.532460687897165,-0.833612694216643,10,BCKDHB
REACTOME_GABA_RECEPTOR_ACTIVATION,0.815075376884422,0.98364259158695,0.0220834140571177,-0.520197853489802,-0.889151770793453,38,KCNJ10|GNG2|GNG12|GNG7|GNAI3|ADCY1|KCNJ9|GNAL|ADCY2
REACTOME_O_LINKED_GLYCOSYLATION,0.813813813813814,0.98364259158695,0.0219398252709772,-0.528394340501591,-0.910139539738491,53,ADAMTS19|GALNTL5|ADAMTS10|A4GNT|THBS1|GALNT2|MUC13|ADAMTS20|ADAMTS2|MUC17|ADAMTSL2|ADAMTS15
TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA,0.814328960645812,0.98364259158695,0.0223699288741888,-0.510176092341139,-0.863131858109499,25,ZNHIT6|SNRPC|PSMA2|AZIN1|SP8|MCF2L2|PROX1
SU_LIVER,0.815544041450777,0.98375590631548,0.0237915888102658,-0.522463537124765,-0.855273731598742,16,SERPINC1|SLC6A12|CRYGA
KRASNOSELSKAYA_ILF3_TARGETS_DN,0.816700610997963,0.984150817484151,0.0227269260340067,-0.516026744761166,-0.862091343032446,21,SLC1A3|POLD2|PSPH|SRSF6|IL6R
MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP,0.816816816816817,0.984150817484151,0.0217240006200525,-0.524886305534404,-0.900820551597188,46,CSNK2A1|BASP1|DKK3|TPP2|CDKN1A|TIMP2|RUNX1|HK1|GALNT2|NRIP1
VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP,0.816430020283976,0.984150817484151,0.0225128737259091,-0.513546257085846,-0.862084357092131,23,ALDOB|CGNL1|TM4SF5|AFP|APOA4
PID_INTEGRIN1_PATHWAY,0.818548387096774,0.985856773198313,0.022011648277252,-0.517226300986835,-0.879451676139978,33,VCAM1|COL11A1|THBS1|LAMA4|TGFBI|LAMA3|NID1
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY,0.819672131147541,0.986069362701761,0.199915231309662,0.3013429544999,0.752313821438966,12,LRP1B|PDGFRA|NTRK3|NTRK1|PAK3|FGFR4|PTPRD|EGFR|EPHA3|EPHA5|ERBB4|GNAS
LANDIS_ERBB2_BREAST_TUMORS_324_DN,0.819639278557114,0.986069362701761,0.0215798086475871,-0.526396210181686,-0.902245024284726,42,MRC1|DECR1|CAVIN3|BCKDHB|TGFBI|MAN1A1
STEIN_ESRRA_TARGETS_DN,0.81947261663286,0.986069362701761,0.0222983800506052,-0.510911327810355,-0.85766113079245,23,BRD3|YPEL5|ARID4A|PRKAR2B|KIDINS220|MSH6|TRIO
RODRIGUES_NTN1_TARGETS_DN,0.820100502512563,0.986095700442825,0.0217240006200525,-0.521219886035617,-0.88987172439876,36,KLF2|USH1C|HLA-DRB1|PRLR|DGKD|SHB|MAGI1
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,0.820378151260504,0.986095700442825,0.024215353215022,-0.519004044894289,-0.836633725759869,13,MYCBP2|JUN|HAMP
XU_GH1_AUTOCRINE_TARGETS_DN,0.82064128256513,0.986095700442825,0.0215076161724576,-0.525890582752676,-0.901378377027123,42,GDF3|ISOC1|PRLR|HOOK1|THBS1|JAK1|RAMP1|NETO2|MAGED2|NFYC|ADCY1|RETREG1|MCF2L
CERVERA_SDHB_TARGETS_2,0.822822822822823,0.986439798723868,0.0212906370865403,-0.524535293054752,-0.903492474473256,53,CREB5|OVOL2|FAXC|MLF1|GFOD1|SULT1C2|VGLL3|ELOVL6|AFP|APOA1|SERPINI1|FBN2|MCAM
KOHOUTEK_CCNT2_TARGETS,0.821792260692464,0.986439798723868,0.0223699288741888,-0.515026666849784,-0.860420579804546,21,TRH|RNASEH2C
REACTOME_LGI_ADAM_INTERACTIONS,0.822246455834242,0.986439798723868,0.0261139619405561,-0.525886332684669,-0.823319979494228,10,LGI4
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN,0.822759315206445,0.986439798723868,0.0216519363667421,-0.514734589933981,-0.875147845218564,32,BASP1|HSPA8|TGFBI|SUMO3|CALCB
SERVITJA_ISLET_HNF1A_TARGETS_UP,0.822177822177822,0.986439798723868,0.0212181723861707,-0.532399843400555,-0.926389839490337,88,CACNG5|VCAM1|SLC6A15|ID4|DKK3|TIMP2|REST|GBP4|BGN|AEBP1|SERPINH1|BLVRB|MCAM|CHL1|ELAVL2|CIDEA|PHOX2B|KLK1
XU_CREBBP_TARGETS_DN,0.822478991596639,0.986439798723868,0.0240742072753014,-0.514971605657492,-0.83013343988393,13,CIITA|ZNF574|TGFB1|ADAR|HSD11B1|FCER2|KRTAP8-1
CUI_TCF21_TARGETS_2_UP,0.823176823176823,0.986485502218426,0.0211456362513594,-0.531401268608499,-0.932226484989084,146,TBRG4|CFTR|KCNT2|VCAM1|RCN3|PPAN|PCDH9|HSPBP1|FRAS1|WNT8B|SALL2|ATP1A2|CFH|FAXC|RNASEH2C|TMEM231|PLCH1|LAMA4|ATP23|POLD2|GLI3|NUF2|BOC|MEIS1|TGFBI|KCP|SUMO3|CDCA8|APBB1|ADAMTS20|VPS37D|BOK|PALS2|ADAMTS2
BRIDEAU_IMPRINTED_GENES,0.824596774193548,0.986954606470321,0.0215798086475871,-0.507292028482981,-0.859039782955884,26,IGF2|SCIN|CMAHP|INS|RASGRF1|PLAGL1|GNAS
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN,0.825557809330629,0.986954606470321,0.0218679438176212,-0.508085237656278,-0.85511365007678,24,EIF3M|TMSB10|UBE2S|MXI1|ATP6V1F|ARPC5|NCSTN|SPCS2|PABPC1|ENSG00000291006|HERPUD1
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN,0.825780463242699,0.986954606470321,0.0214353576364558,-0.514140168333168,-0.875734908111835,34,KCTD12|COL11A1|RADX|RGS2|SRSF6
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_UP,0.825462012320329,0.986954606470321,0.0225842720346634,-0.514248239799485,-0.847278828708617,17,KCNAB1|PERP
GHANDHI_DIRECT_IRRADIATION_DN,0.824947589098533,0.986954606470321,0.0237915888102658,-0.518987658099371,-0.838940537523032,14,ARHGEF37|EVI5L|OLFML2B
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0.825174825174825,0.986954606470321,0.0210003441275487,-0.530827826240957,-0.924277515257597,94,GNAZ|PTH|GNG2|PRKAR1A|GPHA2|GNG12|GNG7|GLP1R|GIPR|PRKAR2B|RAMP1|ADRB2|CRHR2|GNAI3|GPR25|CALCB|MC5R|ADCY1|CGA|GIP|ADCY2|GHRH
WHITEHURST_PACLITAXEL_SENSITIVITY,0.824654622741764,0.986954606470321,0.024567800621605,-0.515716998707949,-0.82437665652141,12,PSMD3|SYT13
LIU_TARGETS_OF_VMYB_VS_CMYB_DN,0.826707441386341,0.987684521595081,0.0220834140571177,-0.506386661091031,-0.84398408950301,20,TFPI2|GNG2|TM4SF1|ADRB2|CMAHP
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP,0.828171828171828,0.988091019540346,0.0207818350435559,-0.533566943330921,-0.930697590142617,107,MGAT5|SGK1|AUTS2|TPM4|JUN|CAMK2N1|SPATS2L|YPEL5|PSMD8|SUPT3H|LTBP1|THBS1|JAK1|MMD|PRKAR2B|PTGS1|DPY19L1|MAP4K4|TPBG|FBN2|PAX5|KCNN3
KAYO_CALORIE_RESTRICTION_MUSCLE_UP,0.827620967741936,0.988091019540346,0.0213630317196063,-0.506507869197837,-0.857711900820367,26,HSPA6|IER2|APP|EMP3|TUBA1A
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,0.827699018538713,0.988091019540346,0.0257629629837414,-0.522850270352652,-0.818566764547228,10,SPCS2|GPR119|PAX6|PCSK1|CDX2
WATANABE_COLON_CANCER_MSI_VS_MSS_DN,0.828313253012048,0.988091019540346,0.0210730272985761,-0.514751110897227,-0.878558016149012,35,CFTR|TNMD|IGF2|GPR15LG|HMGCS2|PCP4|DACH1|CXCL14
CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY,0.831425598335068,0.988336407813483,0.0229405670056901,-0.514570797268127,-0.837429419343398,15,SELL|PCDH9|HOXA9|MXI1|H2AC6|PSPH|DNTT|ADA|CR2
FRIDMAN_SENESCENCE_UP,0.833671399594321,0.988336407813483,0.0212906370865403,-0.505911650921573,-0.849268229127092,23,CDKN2D|ESM1|CDKN1A|THBS1|CITED2|TES
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN,0.834669338677355,0.988336407813483,0.0204893625108019,-0.520244785697638,-0.891701460281711,42,KCNMB1|SEMA3D|GTSF1|KLF2|C16orf89|SPEF2|SH3BGR
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN,0.835164835164835,0.988336407813483,0.0202691096367175,-0.532557477187648,-0.927792984437942,102,BLCAP|MYLIP|SELENOP|KLF2|AAMDC|QSOX1|ANKRD6|DAB2|ATOSB|DLX2|TIMP2|GMPPA|SPHK1|H2AC6|LAMA4|SLC38A7|CRABP1|LOX|BOC|ZNF804A|FOXN3
KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS,0.832983193277311,0.988336407813483,0.0233667307764121,-0.506776216824153,-0.816922485631956,13,IL16|IL6R
LEE_LIVER_CANCER_MYC_E2F1_DN,0.834349593495935,0.988336407813483,0.0213630317196063,-0.5050946847637,-0.845539656647112,22,CFH|ABCD3|NETO2
MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT,0.831822759315207,0.988336407813483,0.0210003441275487,-0.508881310590487,-0.865196144079579,32,TPM4|RGCC|SLC1A3|IGFL1|CSRP3|IGF2BP3|NOG
MISIAK_ANAPLASTIC_THYROID_CARCINOMA_UP,0.834510595358224,0.988336407813483,0.0209275853209046,-0.497789284459798,-0.842175469397506,25,PRLR|SH2D4B|NDNF|HIF3A|PAX3|NRXN2|MYO18B
NABA_CORE_MATRISOME,0.83016983016983,0.988336407813483,0.020635764771317,-0.52946016191879,-0.929066211308338,151,COL11A1|SVEP1|ZP1|OPTC|FRAS1|OTOG|ESM1|LGI4|NELL2|COL21A1|LTBP1|THBS1|EMID1|AMELX|LTBP4|LAMA4|BGN|SNED1|ZP2|AEBP1|NDNF|TGFBI|KCP|MFAP3|OIT3|FBN2|PRG4|ELN|LAMA3
PEDRIOLI_MIR31_TARGETS_UP,0.834165834165834,0.988336407813483,0.0203426159572209,-0.527813030349798,-0.917163729836808,77,PRR15|IDS|HOXA2|KIAA1755|SNRPC|ASTN2|SSX3|UCP2|TAFA3|CLPSL2|PTCH2|RGS2|TTC9B|ZBTB18|TMEM277P|SFTPA2|OLFML2B
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,0.834033613445378,0.988336407813483,0.0232958000490367,-0.504749934835818,-0.813656122169055,13,GRB2|FGF22|FGF4|FGF5
REACTOME_IRS_MEDIATED_SIGNALLING,0.834012219959267,0.988336407813483,0.0215076161724576,-0.508426904436626,-0.849394798485618,21,THEM4|GRB2|FGF22|FGF4|FGF5|FGF19
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,0.831622176591376,0.988336407813483,0.0221551238181839,-0.512909186155209,-0.845072594995998,17,CLPS|APOA1|APOA4|APOC3
REACTOME_PI_3K_CASCADE_FGFR1,0.834033613445378,0.988336407813483,0.0232958000490367,-0.504749934835818,-0.813656122169055,13,GRB2|FGF22|FGF4|FGF5
REACTOME_SHC_MEDIATED_CASCADE_FGFR1,0.834033613445378,0.988336407813483,0.0232958000490367,-0.504749934835818,-0.813656122169055,13,GRB2|FGF22|FGF4|FGF5
REACTOME_SIGNALING_BY_NOTCH3,0.831425598335068,0.988336407813483,0.0229405670056901,-0.51449783202605,-0.837310673311502,15,NCSTN|MAML2
RODRIGUES_NTN1_TARGETS_UP,0.833513513513514,0.988336407813483,0.024919740580511,-0.523901363747955,-0.82763651044853,11,FBXO11
URS_ADIPOCYTE_DIFFERENTIATION_DN,0.834218916046759,0.988336407813483,0.0239329549624917,-0.509025060840467,-0.813679554469965,12,PPARD|LOX
VANHARANTA_UTERINE_FIBROID_UP,0.83265306122449,0.988336407813483,0.0217240006200525,-0.504423006099825,-0.836612590408776,19,IGF2|FDXR
VECCHI_GASTRIC_CANCER_EARLY_DN,0.835164835164835,0.988336407813483,0.0202691096367175,-0.535367835501292,-0.941161543571243,188,ATP4B|HDGFL3|ZNF471|SVEP1|PCDH9|SELENOP|P2RY14|ID4|IRX3|F11|LY9|GRIP2|C16orf89|CYP2C9|ATP1A2|CFH|CGNL1|GNG7|ELL2|PLPP3|CWH43|SEMA4A|SYNM|ENTPD3|MEP1B|SLC18A2|APOA1|ADRB2|RNLS|NDNF|CITED2|FKBP5|SERPINI1|APOC3|DTNA|CNTN1|PWWP3B|ASAH2|ADA|WIPF3|UBE2QL1|ATP4A
WINTER_HYPOXIA_DN,0.830284552845528,0.988336407813483,0.0216519363667421,-0.506116087330154,-0.847249507099689,22,IRAG2|IL16|FRZB|FLI1|GIMAP1|LMO2
KIM_WT1_TARGETS_12HR_DN,0.835835835835836,0.988755801255801,0.0203426159572209,-0.51771002551222,-0.888934591308779,47,POGK|NDUFC2|ELF5|CAMK2N1|ESM1|CD163|THBS1|HRC|HOXA10|MAGOH|HERPUD1
