names,scores,logfoldchanges,pvals,pvals_adj,pct_agg,pct_ctrl,cell_type
ZMIZ1,-2.0166032,-0.18681018,0.043736942,0.147064363,0.350542351,0.135450559,Unassigned
TM4SF18,-2.0671904,-0.41012356,0.038716217,0.131063699,0.156481536,0.070802094,Unassigned
BNIP3L,-2.1705513,-0.003668556,0.029965115,0.103470701,0.172544603,0.102560475,Unassigned
ACKR1,-2.1888025,-1.3559351,0.028611207,0.099000715,0.360796633,0.173150375,Unassigned
ZNF831,-2.197628,-3.1523778,0.027975625,0.096969238,0.344674293,0.224359881,Unassigned
RASAL3,-2.201704,-1.937202,0.027686229,0.095999406,0.276865627,0.030838874,Unassigned
CDH5,-2.2239745,-1.3675795,0.026150169,0.091086821,0.508209353,0.265596265,Unassigned
THBS2,-2.2308614,-0.6668261,0.025690312,0.089606949,0.545018078,0.214245296,Unassigned
DUSP16,-2.2482395,-0.3624565,0.024560926,0.08593746,0.673344793,0.334842269,Unassigned
PDPN,-2.254226,-0.6237664,0.024181958,0.084700377,0.158378282,0.121092092,Unassigned
PLPPR4,-2.2611358,-4.2846627,0.023750843,0.083307061,0.476735226,0.176191823,Unassigned
SOCS1,-2.2934732,-0.36224908,0.021820777,0.077159747,0.110603995,0.056726553,Unassigned
SOX17,-2.2980428,-1.4687387,0.02155936,0.076343342,0.118131705,0.127104258,Unassigned
SMIM22,-2.311864,-0.5679378,0.020785187,0.073916026,0.182502519,0.174211345,Unassigned
HIPK2,-2.3308654,-0.30570993,0.019760465,0.070547892,0.096674767,0.129721318,Unassigned
IFI16,-2.3791192,-0.27357304,0.017354071,0.062514664,0.168276925,0.146060263,Unassigned
PLEKHG1,-2.4038107,-1.3445505,0.016225167,0.058701764,0.126015055,0.066699675,Unassigned
EIF4E3,-2.415513,-1.1171523,0.015713055,0.057013987,0.150198566,0.13601641,Unassigned
GIMAP5,-2.4570875,-3.3462563,0.014006856,0.051307166,0.185110545,0.154548027,Unassigned
LRRC32,-2.4929523,-1.1791328,0.012668583,0.046747539,0.345385573,0.107158014,Unassigned
F2RL3,-2.5474174,-1.9191185,0.010852352,0.040504052,0.192993895,0.091738577,Unassigned
PTGER4,-2.5987601,-0.6457271,0.009356116,0.03529278,0.210005335,0.126750601,Unassigned
NFIA,-2.6024072,-0.37018895,0.009257183,0.034945954,0.119732085,0.033526666,Unassigned
LSP1,-2.661954,-1.2486621,0.007768851,0.029595624,0.182146879,0.163743104,Unassigned
COL1A2,-2.7102497,-0.5161023,0.006723257,0.025838805,0.465295477,0.443273447,Unassigned
FCER1G,-2.7718146,-1.3221484,0.005574479,0.021665289,0.465532571,0.332861791,Unassigned
OASL,-2.816312,-1.0406876,0.004857845,0.019087801,0.194416454,0.039538832,Unassigned
GLIS3,-2.8258057,-0.66427225,0.004716185,0.018545753,0.141781756,0.061607017,Unassigned
BBC3,-2.8448346,-0.30506694,0.004443449,0.017521488,0.084701559,0.101853162,Unassigned
LPXN,-3.1298246,-1.3582635,0.001749107,0.007206869,0.104380298,0.084594709,Unassigned
PDK4,-3.1361027,0.5853084,0.001712092,0.007066,0.201647798,0.299688782,Unassigned
CD6,-3.1849723,-2.1262045,0.001447678,0.00602948,0.193053168,0.20250389,Unassigned
TNFRSF18,-3.2469103,-1.4166825,0.001166651,0.004901895,0.15529607,0.021148677,Unassigned
RCSD1,-3.2690516,-1.2605714,0.001079086,0.004560805,0.179361034,0.067619182,Unassigned
COL18A1,-3.3222697,-0.45650083,0.000892884,0.003804361,0.231106633,0.076036214,Unassigned
ELF1,-3.5089707,-0.28459334,0.000449844,0.00198344,0.251852291,0.212972132,Unassigned
CCL3,-3.551535,-2.092319,0.000382991,0.001698409,0.30324225,0.275569387,Unassigned
MACO1,-3.5926845,-0.33553916,0.000327289,0.001461111,0.128623081,0.047177819,Unassigned
LMCD1,-3.652692,-0.70187217,0.000259505,0.001168943,0.224112382,0.120101853,Unassigned
IPCEF1,-3.7392843,-1.9505137,0.000184545,0.000841134,0.292869421,0.331871552,Unassigned
SSTR2,-3.8355842,-1.0942092,0.000125266,0.000578063,0.1638907,0.243669543,Unassigned
TFPI,-3.8871243,-0.45959502,0.000101439,0.000472248,0.104676664,0.026524261,Unassigned
SPRY1,-3.9180999,-0.39572644,8.92E-05,0.000418031,0.102602098,0.113028717,Unassigned
CPEB4,-4.0098114,-0.27274323,6.08E-05,0.000289782,0.742813111,0.678384496,Unassigned
MYADM,-4.0511956,-0.70601565,5.10E-05,0.000244866,0.616086776,0.368156741,Unassigned
HIVEP2,-4.1231737,-0.6838214,3.74E-05,0.000181138,0.152450951,0.194511246,Unassigned
CHST2,-4.1528053,-0.78570616,3.28E-05,0.000160207,0.380297552,0.228603763,Unassigned
GIMAP7,-4.1634936,-0.972803,3.13E-05,0.000153035,0.602809555,0.47559768,Unassigned
PRDM1,-4.3852725,-0.5570677,1.16E-05,5.87E-05,0.104795211,0.052482671,Unassigned
AKAP13,-4.467302,-0.46354944,7.92E-06,4.08E-05,0.089621244,0.179091809,Unassigned
APBB1IP,-4.629131,-2.182242,3.67E-06,1.94E-05,0.226720408,0.155396803,Unassigned
CREBBP,-4.6970425,-0.3867616,2.64E-06,1.41E-05,0.166913639,0.137006649,Unassigned
CREBRF,-4.9210467,-0.13159229,8.61E-07,4.75E-06,0.111848735,0.093082473,Unassigned
PIP,-5.116948,-6.7762876,3.11E-07,1.76E-06,0.109299982,0.057716792,Unassigned
TRAT1,-5.142101,-3.1602473,2.72E-07,1.55E-06,0.202240531,0.036497383,Unassigned
CADM1,-5.298409,-1.5460283,1.17E-07,6.81E-07,0.054590718,0.102843401,Unassigned
KMT2E,-5.317533,-0.16189557,1.05E-07,6.15E-07,0.119554265,0.094284906,Unassigned
UBN1,-5.3279448,-0.47166163,9.93E-08,5.82E-07,0.319068224,0.350544631,Unassigned
CBX7,-5.352838,-1.4731171,8.66E-08,5.09E-07,0.660126845,0.477578158,Unassigned
KLF6,-5.3556185,-0.7794356,8.53E-08,5.02E-07,0.128623081,0.10956288,Unassigned
SPARC,-5.3674808,-0.9516422,7.98E-08,4.70E-07,0.120384091,0.162328476,Unassigned
HERC1,-5.444154,-0.62509644,5.21E-08,3.10E-07,0.145693794,0.239213467,Unassigned
GK,-5.5435915,-1.3805195,2.96E-08,1.78E-07,0.344496473,0.302588768,Unassigned
BHLHE40,-5.55565,-1.035802,2.77E-08,1.66E-07,0.358544248,0.314825294,Unassigned
ATAD2B,-5.665525,-0.8559776,1.47E-08,8.92E-08,0.125007409,0.110340925,Unassigned
CD2,-5.753612,-1.7954801,8.74E-09,5.37E-08,0.146286527,0.093719055,Unassigned
PITPNC1,-6.1794815,-0.87816066,6.43E-10,4.19E-09,0.174915536,0.100862923,Unassigned
YPEL5,-6.2154107,-0.23603581,5.12E-10,3.35E-09,0.115938593,0.060121658,Unassigned
NFKB2,-6.8143973,-0.6975769,9.47E-12,6.63E-11,0.132475846,0.082260574,Unassigned
EPC2,-7.300848,-0.88289386,2.86E-13,2.10E-12,0.088850691,0.13552129,Unassigned
ARHGAP31,-7.454074,-2.0472515,9.05E-14,6.73E-13,0.247466066,0.143726128,Unassigned
PIK3IP1,-8.541094,-1.7091244,1.33E-17,1.11E-16,0.111374548,0.038265667,Unassigned
GYPC,-10.829253,-0.64679676,2.50E-27,2.53E-26,0.128563808,0.082402037,Unassigned
SASH1,-12.118916,-1.5923953,8.39E-34,9.53E-33,0.136980618,0.06280945,Unassigned
MTSS1,-12.88903,-1.4482809,5.19E-38,6.35E-37,0.172011143,0.126538407,Unassigned
PNRC1,-13.772536,-0.6239308,3.73E-43,4.85E-42,0.114871673,0.086999576,Unassigned
ING3,-15.225263,-1.8081666,2.40E-52,3.40E-51,0.038764744,0.223228179,Unassigned
ISG20,-15.539036,-1.8108283,1.89E-54,2.73E-53,0.142670855,0.056938747,Unassigned
HLA-E,-16.027437,-1.0531023,8.22E-58,1.23E-56,0.104321024,0.075470364,Unassigned
CXCR4,-25.416197,-2.0673573,1.67E-142,4.01E-141,0.17230751,0.017329184,Unassigned
SRGN,-29.542454,-1.9131501,8.21E-192,2.54E-190,0.125955782,0.07009478,Unassigned
STMN1,42.11723,23.979954,0,0,0.125607622,0.144175317,Monocytes
NDUFS6,41.71097,25.29887,0,0,0.210869143,0.200692042,Monocytes
CCT5,40.7266,16.944855,0,0,0.323935446,0.455017301,Monocytes
HMGN3,40.178368,11.569582,0,0,0.037040638,0.147058824,Monocytes
LSM4,39.163906,9.025221,0,0,0.604510986,0.333333333,Monocytes
MRPS15,38.69198,8.582946,0,0,0.03042971,0.119377163,Monocytes
IMPA2,38.45327,7.819623,0,0,0.152245771,0.144175317,Monocytes
PAFAH1B3,37.986732,6.52033,0,0,0.076511764,0.112456747,Monocytes
NAA10,37.945793,8.2356415,0,0,0.218452265,0.073241061,Monocytes
AP1M2,37.787582,6.696193,0,0,0.129593622,0.080161476,Monocytes
EGFR,37.60298,30.110704,0.00E+00,5.82E-307,0.180536652,0.108419839,Monocytes
CRNDE,37.10843,6.8056126,2.05E-301,5.41E-299,0.39422516,0.208189158,Monocytes
SSR4,37.09046,20.724493,4.00E-301,1.03E-298,0.307310908,0.243944637,Monocytes
DYNLL1,36.925167,14.887104,1.82E-298,4.15E-296,0.13007972,0.058246828,Monocytes
MIF,36.848656,10.073285,3.07E-297,6.83E-295,0.154190161,0.157439446,Monocytes
HMGN1,36.829266,23.832634,6.28E-297,1.37E-294,0.192008555,0.156862745,Monocytes
EIF3G,36.780193,17.034079,3.83E-296,8.15E-294,0.394808478,0.254901961,Monocytes
NDUFV2,36.72954,13.659128,2.47E-295,5.14E-293,0.364281548,0.437716263,Monocytes
SPINT2,36.55747,11.768324,1.36E-292,2.66E-290,0.155065137,0.123990773,Monocytes
EIF3M,36.541145,10.227867,2.47E-292,4.74E-290,0.459945557,0.431372549,Monocytes
AZGP1,36.407314,29.576994,3.26E-290,6.15E-288,0.439821116,0.121683968,Monocytes
CRABP2,36.311363,11.531969,1.07E-288,1.95E-286,0.100719424,0.170126874,Monocytes
CSTF3,36.24521,5.9430413,1.18E-287,2.07E-285,0.741979389,0.391580161,Monocytes
IER2,36.144577,16.457907,4.53E-286,7.67E-284,0.111316352,0.142445213,Monocytes
S100A4,36.140167,17.15952,5.31E-286,8.85E-284,0.173925724,0.092272203,Monocytes
RPL13A,35.88577,47.93737,5.09E-282,7.60E-280,0.047054248,0.125144175,Monocytes
RBP1,35.862106,9.939487,1.19E-281,1.75E-279,0.340073887,0.361591696,Monocytes
CLTA,35.828136,18.678768,4.03E-281,5.76E-279,0.671592456,0.28200692,Monocytes
CDC37,35.589985,8.086034,2.00E-277,2.53E-275,0.230993584,0.181084198,Monocytes
DKC1,35.504433,6.3047485,4.20E-276,5.12E-274,0.345226521,0.378316032,Monocytes
GCSH,35.496033,6.45578,5.66E-276,6.74E-274,0.073886836,0.144752018,Monocytes
MYEOV,35.155365,7.5723324,9.63E-271,1.08E-268,0.3007972,0.360438293,Monocytes
PITX1,35.1087,3.988001,4.97E-270,5.52E-268,0.20523041,0.175317186,Monocytes
SNRPE,34.982796,8.299128,4.11E-268,4.47E-266,0.050651371,0.141868512,Monocytes
ANAPC16,34.66995,6.7837157,2.24E-263,2.19E-261,0.985028194,0.925028835,Monocytes
BCAP31,34.473366,9.275685,2.01E-260,1.92E-258,0.962959362,0.859861592,Monocytes
KRT8,34.28982,16.131376,1.11E-257,1.00E-255,0.119191134,0.220299885,Monocytes
EMD,34.151016,5.7052255,1.29E-255,1.15E-253,0.677620066,0.35928489,Monocytes
UQCR10,34.117687,9.872317,4.03E-255,3.50E-253,0.744312658,0.470011534,Monocytes
GADD45GIP1,33.989876,8.584471,3.14E-253,2.69E-251,0.119191134,0.085928489,Monocytes
TOMM40,33.96763,5.0369205,6.70E-253,5.58E-251,0.216993972,0.161476355,Monocytes
ATP1A1,33.718227,9.293989,3.13E-249,2.50E-247,0.38615594,0.202422145,Monocytes
CALM2,33.597267,15.264264,1.84E-247,1.45E-245,0.429904725,0.367358708,Monocytes
TCEAL4,32.945778,5.198831,4.86E-238,3.47E-236,0.105385962,0.175893887,Monocytes
WNT6,31.74752,5.7556396,3.44E-221,2.09E-219,0.189189189,0.098615917,Monocytes
MRPL33,31.51101,4.801571,6.14E-218,3.61E-216,0.315671787,0.275663206,Monocytes
LSR,31.44428,4.085054,5.03E-217,2.94E-215,0.321699397,0.15916955,Monocytes
RPS26,31.044937,14.866954,1.34E-211,7.38E-210,0.212132996,0.046136101,Monocytes
EBNA1BP2,31.012054,4.2259407,3.71E-211,2.04E-209,0.395877892,0.019607843,Monocytes
TOMM7,30.92946,12.03736,4.80E-210,2.59E-208,0.440307214,0.029988466,Monocytes
SNU13,30.26683,9.871627,3.13E-201,1.55E-199,0.53042971,0.174740484,Monocytes
UCP2,30.170443,4.448145,5.79E-200,2.85E-198,0.112482987,0.144752018,Monocytes
CACYBP,29.867277,4.8946934,5.24E-196,2.52E-194,0.232549096,0.234140715,Monocytes
MYO10,29.428204,3.4834795,2.39E-190,1.10E-188,0.167898114,0.015570934,Monocytes
DTYMK,29.162434,4.234675,5.81E-187,2.64E-185,0.210771923,0.246251442,Monocytes
ODF2L,29.159853,3.436066,6.27E-187,2.84E-185,0.156620649,0.147635525,Monocytes
PDCD5,29.091276,8.259761,4.63E-186,2.08E-184,0.370795256,0.139561707,Monocytes
ATP5PF,29.073662,15.330304,7.73E-186,3.45E-184,0.16459265,0.132641292,Monocytes
FOS,28.888494,6.771229,1.67E-183,7.18E-182,0.120357768,0.117647059,Monocytes
EMP2,28.856909,3.6275213,4.15E-183,1.78E-181,0.05074859,0.110726644,Monocytes
MRPL51,28.815084,7.187636,1.39E-182,5.93E-181,0.310324713,0.084198385,Monocytes
KLK5,28.729548,7.2978997,1.63E-181,6.94E-180,0.243729341,0.04094579,Monocytes
VTCN1,28.668404,4.348402,9.45E-181,3.96E-179,0.135524013,0.157439446,Monocytes
LINC01133,28.540764,8.550639,3.66E-179,1.49E-177,0.490666926,0.232987313,Monocytes
ARHGAP29,28.534962,3.9758937,4.32E-179,1.75E-177,0.644565429,0.479815456,Monocytes
ATP5MG,28.47452,20.62217,2.42E-178,9.73E-177,0.419793895,0.32295271,Monocytes
BIRC5,28.084072,5.6966214,1.53E-173,5.90E-172,0.151565234,0.032295271,Monocytes
KRT19,28.057951,36.2693,3.19E-173,1.22E-171,0.509819172,0.340253749,Monocytes
CENPW,28.047485,4.620805,4.29E-173,1.64E-171,0.1543846,0.096885813,Monocytes
TRIB3,27.977188,4.6972613,3.08E-172,1.17E-170,0.196286214,0.11361015,Monocytes
ELOB,27.879478,10.975482,4.73E-171,1.79E-169,0.431363018,0.392733564,Monocytes
MT-CO2,27.840742,342.5933,1.39E-170,5.22E-169,0.198133385,0.232410611,Monocytes
ADGRG1,27.756615,5.57977,1.45E-169,5.37E-168,0.385961501,0.32295271,Monocytes
MT-ND4,27.672894,236.87042,1.48E-168,5.46E-167,0.054734591,0.102076125,Monocytes
ID4,27.612534,5.4236465,7.87E-168,2.88E-166,0.381294964,0.114763552,Monocytes
MT-ND1,27.533098,121.18859,7.05E-167,2.56E-165,0.392669648,0.087081892,Monocytes
PARP1,27.520084,3.3659074,1.01E-166,3.66E-165,0.370795256,0.043252595,Monocytes
BOLA3,27.503855,3.0411625,1.58E-166,5.70E-165,0.1259965,0.147635525,Monocytes
MDK,27.395185,7.158545,3.13E-165,1.13E-163,0.184522652,0.06343714,Monocytes
STEAP4,27.343622,5.742531,1.29E-164,4.59E-163,0.408321991,0.297577855,Monocytes
RPS17,27.341751,4.6342087,1.35E-164,4.82E-163,0.175772895,0.035755479,Monocytes
PLS3,27.33556,4.2183166,1.60E-164,5.67E-163,0.411530235,0.126874279,Monocytes
ACTN1,27.22711,3.7170637,3.10E-163,1.08E-161,0.476570095,0.443483276,Monocytes
CKLF,27.165688,2.7614331,1.65E-162,5.74E-161,0.492514097,0.459630911,Monocytes
ATP5F1B,26.508137,6.856294,7.81E-155,2.57E-153,0.020513319,0.168973472,Monocytes
ATP1B1,26.27255,6.227555,3.95E-152,1.28E-150,0.181314408,0.099192618,Monocytes
VAMP8,26.183693,4.4702263,4.08E-151,1.30E-149,0.126871476,0.029988466,Monocytes
CYCS,26.137775,6.621983,1.36E-150,4.31E-149,0.227299242,0.079008074,Monocytes
SKA2,26.061094,2.652721,1.01E-149,3.18E-148,0.018471709,0.111303345,Monocytes
RPS10,25.91834,11.053717,4.14E-148,1.29E-146,0.815574567,0.487889273,Monocytes
CAST,25.876127,5.075104,1.24E-147,3.83E-146,0.151662454,0.077854671,Monocytes
HSPH1,25.690332,3.26083,1.50E-145,4.53E-144,0.078845032,0.136678201,Monocytes
ASNS,25.578417,3.784825,2.65E-144,7.87E-143,0.443709897,0.144175317,Monocytes
TSC22D3,25.360529,3.46986,6.88E-142,2.01E-140,0.391503014,0.134948097,Monocytes
TNRC6B,25.165184,2.9730172,9.64E-140,2.79E-138,0.440209994,0.455594002,Monocytes
HEBP2,25.14951,4.3189273,1.43E-139,4.13E-138,0.122399378,0.08189158,Monocytes
S100A9,25.113089,68.24217,3.58E-139,1.03E-137,0.534026833,0.341407151,Monocytes
RACK1,25.051296,47.049786,1.69E-138,4.84E-137,0.733229633,0.508650519,Monocytes
OCIAD2,25.050522,2.6207128,1.72E-138,4.92E-137,0.728757535,0.533448674,Monocytes
ASS1,25.027458,2.971491,3.07E-138,8.75E-137,0.238868365,0.11361015,Monocytes
MAL2,24.701412,2.5436468,1.03E-134,2.85E-133,0.293311297,0.295847751,Monocytes
CKS2,24.564886,4.231236,3.00E-133,8.11E-132,0.139023916,0.148212226,Monocytes
LAMA4,24.533459,6.734478,6.50E-133,1.74E-131,0.163426016,0.179930796,Monocytes
ASRGL1,24.506828,6.141196,1.25E-132,3.34E-131,0.147482014,0.150519031,Monocytes
SLC12A2,24.438211,2.9128308,6.72E-132,1.78E-130,0.249756951,0.147635525,Monocytes
RHOD,24.22692,2.520715,1.16E-129,2.99E-128,0.361364962,0.084775087,Monocytes
NFIA,24.219233,3.7759888,1.40E-129,3.60E-128,0.190744702,0.058823529,Monocytes
IGFBP2,23.973833,3.9828908,5.21E-127,1.33E-125,0.249659732,0.25432526,Monocytes
CCND1,23.910778,4.5614347,2.37E-126,5.99E-125,0.679856115,0.403690888,Monocytes
HOTAIRM1,23.878271,3.7789295,5.15E-126,1.30E-124,0.193952946,0.133217993,Monocytes
GINS2,23.863684,4.272642,7.30E-126,1.84E-124,0.182772701,0.05017301,Monocytes
TNFRSF12A,23.811823,3.4703288,2.52E-125,6.31E-124,0.789811394,0.656286044,Monocytes
ENO1,23.801167,8.879113,3.25E-125,8.12E-124,0.604219327,0.407151096,Monocytes
ICAM3,23.797354,3.533631,3.56E-125,8.87E-124,0.894030721,0.745098039,Monocytes
EIF5A,23.76829,5.7071524,7.11E-125,1.76E-123,0.450612483,0.165513264,Monocytes
ADIRF,23.746254,1.9830298,1.20E-124,2.97E-123,0.797005639,0.687427912,Monocytes
PIK3R3,23.656696,2.0651844,1.01E-123,2.49E-122,0.251993,0.214532872,Monocytes
ATAD2,23.520437,3.4055836,2.52E-122,6.15E-121,0.275131246,0.241637832,Monocytes
KRT23,23.513502,1.9567949,2.97E-122,7.22E-121,0.727104803,0.270472895,Monocytes
DNAJC15,23.493736,2.6496608,4.73E-122,1.15E-120,0.238576706,0.166666667,Monocytes
TMSB4X,23.479753,18.784039,6.57E-122,1.59E-120,0.818977251,0.539792388,Monocytes
SLC25A4,23.45522,2.391085,1.17E-121,2.82E-120,0.163231577,0.053633218,Monocytes
ZFP36L1,23.439943,4.8579016,1.67E-121,4.03E-120,0.066400933,0.132064591,Monocytes
CDKN2D,23.326958,3.9779918,2.36E-120,5.61E-119,0.182092164,0.006343714,Monocytes
KRT17,23.195494,7.7929964,5.06E-119,1.19E-117,0.05074859,0.134371396,Monocytes
NCOA7,22.983742,2.7122817,6.78E-117,1.58E-115,0.754909586,0.539215686,Monocytes
MT-ND6,22.78957,3.4480455,5.82E-115,1.33E-113,0.21757729,0.179930796,Monocytes
TNFSF10,22.78581,4.1101527,6.34E-115,1.45E-113,0.248687536,0.025374856,Monocytes
MYC,22.647793,5.118114,1.47E-113,3.31E-112,0.11792728,0.188004614,Monocytes
HSD17B2,22.560589,3.7681942,1.06E-112,2.37E-111,0.238187828,0.407151096,Monocytes
SMC2,22.457779,3.194777,1.07E-111,2.39E-110,0.10966362,0.025951557,Monocytes
PDCD4,22.421349,2.286652,2.44E-111,5.42E-110,0.12405211,0.081314879,Monocytes
PADI2,22.261055,2.0101652,8.81E-110,1.94E-108,0.367684231,0.184544406,Monocytes
MT-ND3,22.24274,130.86719,1.33E-109,2.91E-108,0.160023333,0.053633218,Monocytes
SC5D,22.21407,3.395868,2.51E-109,5.51E-108,0.267256465,0.223760092,Monocytes
PLD3,22.199493,1.9040278,3.47E-109,7.60E-108,0.127454793,0.083044983,Monocytes
GNE,22.187174,4.0770903,4.57E-109,9.97E-108,0.853879059,0.555363322,Monocytes
WLS,22.142496,4.4785147,1.23E-108,2.66E-107,0.158759479,0.106113033,Monocytes
LMNB1,22.022053,3.250193,1.77E-107,3.78E-106,0.006416488,0.117070358,Monocytes
DPYSL2,22.016716,2.5329616,1.99E-107,4.23E-106,0.121816061,0.099192618,Monocytes
SCCPDH,21.963474,3.076094,6.44E-107,1.36E-105,0.175578456,0.16378316,Monocytes
ZWINT,21.945007,5.1869183,9.67E-107,2.03E-105,0.18500875,0.161476355,Monocytes
RAB11FIP1,21.77027,2.1554923,4.44E-105,9.33E-104,0.637565623,0.559976932,Monocytes
KRT14,21.736917,5.455839,9.19E-105,1.93E-103,0.195314019,0.168973472,Monocytes
ARHGAP18,21.671247,3.5548558,3.83E-104,8.02E-103,0.470153607,0.359861592,Monocytes
CMTM8,21.642685,2.313494,7.12E-104,1.48E-102,0.341921058,0.273356401,Monocytes
PHLDA2,21.592705,2.8324971,2.10E-103,4.36E-102,0.744507097,0.49538639,Monocytes
DPM3,21.54394,1.64277,6.03E-103,1.25E-101,0.150593039,0.158016148,Monocytes
NSD3,21.474842,2.8922563,2.68E-102,5.51E-101,0.133579623,0.141868512,Monocytes
PXDN,21.434208,4.3876266,6.41E-102,1.32E-100,0.409585845,0.099192618,Monocytes
CCNB1,21.42679,4.212731,7.52E-102,1.54E-100,0.402099942,0.294694348,Monocytes
UQCRFS1,21.297153,2.9931047,1.21E-100,2.44E-99,0.21748007,0.111880046,Monocytes
PFN1,21.28666,6.8519893,1.51E-100,3.05E-99,0.698327824,0.301614764,Monocytes
FOXC1,21.276493,2.2914097,1.87E-100,3.78E-99,0.13007972,0.10899654,Monocytes
PRLR,21.059402,2.9277203,1.88E-98,3.73E-97,0.133385184,0.096309112,Monocytes
SNHG7,20.979504,2.4897664,1.01E-97,1.99E-96,0.564456543,0.228373702,Monocytes
IER5,20.97252,2.391131,1.17E-97,2.31E-96,0.256465098,0.14994233,Monocytes
DHRS3,20.971174,2.8295422,1.20E-97,2.37E-96,0.1220105,0.074394464,Monocytes
ZDHHC12,20.964804,2.218024,1.37E-97,2.70E-96,0.11578845,0.133794694,Monocytes
MGST2,20.941511,2.5831182,2.24E-97,4.39E-96,0.328213105,0.288350634,Monocytes
PHACTR2,20.645979,2.4996085,1.06E-94,2.05E-93,0.188508653,0.020184544,Monocytes
PCBD1,20.609774,3.0390372,2.24E-94,4.32E-93,0.258603928,0.152249135,Monocytes
LINC00662,20.57985,2.9715602,4.16E-94,7.98E-93,0.472875753,0.262399077,Monocytes
AKR1C1,20.56721,3.2332666,5.40E-94,1.03E-92,0.236826755,0.186851211,Monocytes
SLC39A4,20.552816,2.3561213,7.26E-94,1.39E-92,0.147968112,0.137254902,Monocytes
JUNB,20.512747,3.7285814,1.66E-93,3.16E-92,0.411530235,0.192041522,Monocytes
DSC2,20.488152,2.1767745,2.75E-93,5.22E-92,0.27853393,0.193771626,Monocytes
PNP,20.465883,2.549484,4.34E-93,8.23E-92,0.634940696,0.46828143,Monocytes
PEG10,20.458862,1.6698376,5.01E-93,9.49E-92,0.382753257,0.25432526,Monocytes
IRF2BP2,20.338345,1.8192881,5.89E-92,1.10E-90,0.191522458,0.138985006,Monocytes
DNAJA1,20.094082,4.522857,8.31E-90,1.55E-88,0.509430294,0.246828143,Monocytes
MAP1LC3B,20.06241,2.4622047,1.57E-89,2.92E-88,0.453626288,0.390426759,Monocytes
ECI2,20.016846,3.12239,3.93E-89,7.27E-88,0.138537818,0.016147636,Monocytes
MAD2L1,19.991684,2.7295625,6.51E-89,1.20E-87,0.266478709,0.324682814,Monocytes
MBNL2,19.97274,2.6473627,9.51E-89,1.75E-87,0.549776395,0.44982699,Monocytes
BACE2,19.87692,1.8607554,6.45E-88,1.18E-86,0.704452654,0.514994233,Monocytes
BCAM,19.839018,2.9126205,1.37E-87,2.51E-86,0.200077776,0.125720877,Monocytes
SAP30,19.82101,2.3348222,1.96E-87,3.58E-86,0.378767256,0.497116494,Monocytes
ZNF292,19.772795,2.140156,5.11E-87,9.25E-86,0.085747618,0.122260669,Monocytes
UBE2C,19.667656,4.289594,4.08E-86,7.36E-85,0.10363601,0.24106113,Monocytes
UBASH3B,19.603355,3.8907137,1.45E-85,2.59E-84,0.050068054,0.12745098,Monocytes
UPP1,19.542624,2.916166,4.77E-85,8.48E-84,0.224090997,0.215109573,Monocytes
ASPM,19.52039,3.7184534,7.37E-85,1.31E-83,0.757534513,0.461937716,Monocytes
SLC5A3,19.47109,2.7855098,1.93E-84,3.41E-83,0.283200467,0.229527105,Monocytes
LUZP1,19.468723,2.045998,2.02E-84,3.57E-83,0.161189967,0.115340254,Monocytes
ARL4A,19.403442,2.1313293,7.22E-84,1.27E-82,0.212424655,0.237024221,Monocytes
CAMK2N1,19.379026,3.2242758,1.16E-83,2.02E-82,0.155940113,0.205305652,Monocytes
CCSER2,19.37767,1.9894532,1.19E-83,2.08E-82,0.106552596,0.01384083,Monocytes
EDN1,19.320887,2.7789052,3.58E-83,6.21E-82,0.181800506,0.223183391,Monocytes
ENC1,19.249865,3.4931056,1.42E-82,2.44E-81,0.633190745,0.486735871,Monocytes
HMMR,19.177565,4.170015,5.70E-82,9.81E-81,0.440404433,0.389273356,Monocytes
ANLN,19.026691,3.4260705,1.03E-80,1.74E-79,0.245576512,0.159746251,Monocytes
CD9,18.834814,3.0702262,3.92E-79,6.53E-78,0.506610927,0.155709343,Monocytes
AKR1B1,18.644678,6.164526,1.39E-77,2.31E-76,0.384405989,0.100346021,Monocytes
ALDH1A3,18.52754,1.4052893,1.24E-76,2.04E-75,0.382558818,0.019031142,Monocytes
SELENBP1,18.492853,1.8679082,2.36E-76,3.87E-75,0.726910364,0.384659746,Monocytes
BTN3A2,18.348219,2.9964676,3.41E-75,5.55E-74,0.516430099,0.189158016,Monocytes
TBCC,18.29004,2.540305,9.93E-75,1.61E-73,0.226035388,0.167243368,Monocytes
PRKAR2B,18.24574,2.577342,2.24E-74,3.62E-73,0.252381878,0.15916955,Monocytes
GTSE1,18.235167,3.9956958,2.71E-74,4.38E-73,0.379836671,0.38638985,Monocytes
CTSH,18.134287,1.3068631,1.71E-73,2.75E-72,0.297491736,0.193771626,Monocytes
TACC3,18.119553,3.2684252,2.23E-73,3.59E-72,0.470445265,0.18627451,Monocytes
RALA,18.061895,1.9886845,6.36E-73,1.02E-71,0.473264632,0.123414072,Monocytes
IDI1,18.000185,1.7590265,1.94E-72,3.11E-71,0.143009916,0.051903114,Monocytes
PYCARD,17.882793,1.5610242,1.61E-71,2.56E-70,0.122691036,0.074394464,Monocytes
RHOV,17.813055,2.0666366,5.60E-71,8.90E-70,0.257340074,0.138985006,Monocytes
